"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"178","LHPP",741.462948891785,0.746260083980764,0.128810909787378,5.79345402662383,6.89533668155537e-09,1.64688514720851e-07,"none","ENSG00000107902",64077
"179","PTGES",3972.02864762218,-1.08838913623469,0.188884828537267,-5.76218399679439,8.3032406010702e-09,1.94588783647836e-07,"none","ENSG00000148344",9536
"180","GPI",5639.97504223072,-0.803442000195105,0.139778999189065,-5.74794500501733,9.03346086158968e-09,2.09298482769401e-07,"none","ENSG00000105220",2821
"181","GPI",5639.97504223072,-0.803442000195105,0.139778999189065,-5.74794500501733,9.03346086158968e-09,2.09298482769401e-07,"none","ENSG00000282019",2821
"182","DSEL",75.1144858517297,-1.72861005492702,0.300914225707937,-5.74452753391852,9.21779964267612e-09,2.12910308413294e-07,"down","ENSG00000171451",92126
"183","DSEL",75.1144858517297,-1.72861005492702,0.300914225707937,-5.74452753391852,9.21779964267612e-09,2.12910308413294e-07,"down","ENSG00000262102",92126
"184","PFKP",3106.58433428706,-0.861472906499133,0.151062147065191,-5.70277149660373,1.17874951946997e-08,2.68671121437769e-07,"none","ENSG00000067057",5214
"185","IDUA",252.782679887313,1.42455575906326,0.250518698177495,5.6864248833592,1.29726407009034e-08,2.93301869462217e-07,"none","ENSG00000127415",3425
"186","GALNT5",463.045568407341,-1.01117839025956,0.178122249912213,-5.67687860869666,1.37174743986983e-08,3.08897710857748e-07,"none","ENSG00000136542",11227
"187","TH",441.857684660372,-0.954569151324408,0.168737037949175,-5.6571406190734,1.53915655692608e-08,3.44179321310232e-07,"none","ENSG00000180176",7054
"188","ENO1",49162.6089760335,-0.796736536424752,0.140966638131386,-5.65195103597607,1.58636785626367e-08,3.52978639652881e-07,"none","ENSG00000074800",2023
"189","ASAH1",1534.2902689137,0.81440779935954,0.144180643933436,5.6485238041767,1.6183144625156e-08,3.59495434220577e-07,"none","ENSG00000104763",427
"190","CACNA1C",38.0611514112973,2.4624538363626,0.43740255512331,5.62971982563841,1.80502587217811e-08,3.97690243928074e-07,"up","ENSG00000151067",775
"191","CACNA1C",38.0611514112973,2.4624538363626,0.43740255512331,5.62971982563841,1.80502587217811e-08,3.97690243928074e-07,"up","ENSG00000285479",775
"192","ADH1C",33.9240878522432,3.16797945499518,0.563179203924831,5.62517122954352,1.8532405204557e-08,4.06319364499522e-07,"up","ENSG00000248144",126
"193","CNDP1",18.031675452233,2.96866172769868,0.529284905152984,5.60881615703856,2.03715279585135e-08,4.42750410645291e-07,"up","ENSG00000150656",84735
"194","GPLD1",48.0823363031746,1.74039180500941,0.310673749590677,5.60199182358482,2.11902554051644e-08,4.60099056190858e-07,"up","ENSG00000112293",2822
"195","ABHD5",686.714297412216,0.72134919066416,0.129306507173772,5.57859930200384,2.42463046238256e-08,5.20912713023453e-07,"none","ENSG00000011198",51099
"196","PLA2G4E",71.8834242391354,2.57550074039579,0.462028091083621,5.57433798961297,2.48472915392865e-08,5.32804720485694e-07,"up","ENSG00000188089",123745
"197","PGAP1",191.183207115489,-1.03459478954613,0.186004988684285,-5.56218839539944,2.6641245369691e-08,5.6964057123327e-07,"none","ENSG00000197121",80055
"198","ARSJ",227.020261258039,-1.08088346982658,0.194451071920278,-5.55863981181716,2.71885120482867e-08,5.80789042812639e-07,"none","ENSG00000180801",79642
"199","ATP10A",17.1908511461578,3.3579263068466,0.604715980201052,5.55289824775289,2.80971642546367e-08,5.97923634768576e-07,"up","ENSG00000206190",57194
"200","IDI1",644.691165053392,-1.10998777598586,0.199902734875839,-5.55263927066973,2.81388366287447e-08,5.98243391242375e-07,"none","ENSG00000067064",3422
"201","GABRB3",17.0662354641061,4.22969975577349,0.762861661644388,5.54451739868033,2.9476602515229e-08,6.2490954019774e-07,"up","ENSG00000166206",2562
"202","ABCA7",384.346904770942,0.811525814699627,0.146473048885205,5.54044461336805,3.01704653459844e-08,6.39016148568581e-07,"none","ENSG00000064687",10347
"203","ALDH5A1",752.900602644059,0.762519281992347,0.138404309087778,5.5093608502373,3.60138954629196e-08,7.5353957785462e-07,"none","ENSG00000112294",7915
"204","B4GALNT3",1307.67626744591,1.45190642506367,0.26466637265421,5.48579863207858,4.11605561855533e-08,8.51701057070835e-07,"none","ENSG00000139044",283358
"205","IMPDH1",4189.26745728117,-0.80169365673443,0.146616449458773,-5.46796529102868,4.55230993902965e-08,9.35076948226485e-07,"none","ENSG00000106348",3614
"206","MSMO1",638.886058260195,-0.980536707562647,0.18010205502628,-5.44433936314367,5.19980038425996e-08,1.05361659230163e-06,"none","ENSG00000052802",6307
"207","PIP5K1B",36.0088091057159,2.53040521815751,0.467201424434222,5.41609054643147,6.0916260858676e-08,1.21567197558945e-06,"up","ENSG00000107242",8395
"208","HSD17B11",195.22389886653,-1.13134393708639,0.209077538860074,-5.41112136317783,6.26313054888889e-08,1.24331858713839e-06,"none","ENSG00000198189",51170
"209","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000204385",80736
"210","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000235336",80736
"211","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000203463",80736
"212","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000232180",80736
"213","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000229077",80736
"214","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000231479",80736
"215","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000206378",80736
"216","SLC44A4",19.9364795254008,3.22818730524839,0.600216040138256,5.37837560040015,7.51608876167766e-08,1.47057880096132e-06,"up","ENSG00000228263",80736
"217","PIK3R3",680.289588269001,0.882162687944778,0.164792596314696,5.35316942431173,8.64268558128467e-08,1.66985313240467e-06,"none","ENSG00000117461",8503
"218","CYP2J2",235.781519817324,0.907417902226559,0.170052263995105,5.336111857074,9.49608329274657e-08,1.82375163392176e-06,"none","ENSG00000134716",1573
"219","TRPM4",1016.56120722294,0.91844885980791,0.172166035208033,5.3346692842065,9.57188522130922e-08,1.836738419689e-06,"none","ENSG00000130529",54795
"220","SLC25A20",189.513994052336,0.916288835357839,0.173038580090846,5.295286374153,1.18830037984727e-07,2.23625581122809e-06,"none","ENSG00000178537",788
"221","GABRP",4187.86348389348,2.5392593635002,0.479672996778383,5.29373006309417,1.19846300411537e-07,2.25349186812347e-06,"up","ENSG00000094755",2568
"222","GMDS",1056.84356042414,0.656442107032039,0.124433263156818,5.27545521493518,1.32426950006046e-07,2.48173410232532e-06,"none","ENSG00000112699",2762
"223","PNLIPRP3",25.5662936424641,2.74931958817341,0.522282900491525,5.26404288860693,1.40921552563163e-07,2.63432953921363e-06,"up","ENSG00000203837",119548
"224","GCLM",756.882116112036,-0.727614572534843,0.139045763674001,-5.23291435358481,1.66858065149862e-07,3.07059870547503e-06,"none","ENSG00000023909",2730
"225","RHBG",23.6478338712292,2.17922493707743,0.419541441905034,5.19430196736252,2.0548937511825e-07,3.7295407928697e-06,"up","ENSG00000132677",57127
"226","DSE",1542.82352291266,-0.537294671813074,0.103455453880188,-5.19348813099129,2.06390105850772e-07,3.74286289697552e-06,"none","ENSG00000111817",29940
"227","ABCA12",397.291628792809,1.03112231094046,0.198597016017576,5.19203325214719,2.08009840475319e-07,3.76919203269684e-06,"none","ENSG00000144452",26154
"228","ALDH1B1",966.773316694217,0.684991211912281,0.132213710817045,5.18093931165851,2.20771318441273e-07,3.97795896494786e-06,"none","ENSG00000137124",219
"229","COX6B2",101.777315045608,-1.74885370269123,0.337868111429583,-5.17614312665231,2.26519710551284e-07,4.07173260335219e-06,"down","ENSG00000160471",125965
"230","SLC6A2",142.016134586638,1.46144093478635,0.282504894577873,5.17315261730272,2.30176853527716e-07,4.12097331622867e-06,"none","ENSG00000103546",6530
"231","UQCRC1",4896.30337356508,-0.615331258849293,0.11904532297775,-5.16888226649863,2.35498187666894e-07,4.19949945298604e-06,"none","ENSG00000010256",7384
"232","LIPE",17.2123603824948,2.97460956267851,0.577216551787866,5.15336844285734,2.55848582158991e-07,4.51932062789261e-06,"up","ENSG00000079435",3991
"233","GLRX",367.366127396616,0.981012335079899,0.190700497466147,5.14425682216193,2.68581903503414e-07,4.72195169581452e-06,"none","ENSG00000173221",2745
"234","SLC39A14",1713.76972454143,-0.849930702003138,0.165257996548295,-5.14305340591948,2.70308740062761e-07,4.74859274111819e-06,"none","ENSG00000104635",23516
"235","SLC40A1",185.109578183129,1.55204057006309,0.303298945373182,5.11719738475661,3.10109044020848e-07,5.39709933900159e-06,"up","ENSG00000138449",30061
"236","SPTLC3",382.012246147634,0.752878087241235,0.147424938451184,5.10685705655243,3.2756134722756e-07,5.68761005924667e-06,"none","ENSG00000172296",55304
"237","DHRS11",724.827949962709,0.69430161310079,0.136296216491842,5.09406373097925,3.50468867851546e-07,6.0572567760855e-06,"none","ENSG00000278535",79154
"238","DHRS11",724.827949962709,0.69430161310079,0.136296216491842,5.09406373097925,3.50468867851546e-07,6.0572567760855e-06,"none","ENSG00000275397",79154
"239","MAOA",1595.02353836147,-0.654256651914098,0.12883697190548,-5.07817470589177,3.8107820381349e-07,6.55098526325932e-06,"none","ENSG00000189221",4128
"240","TK1",1865.92301703908,-1.16973818263686,0.230896606486362,-5.06606918324697,4.06114370175153e-07,6.94944643658717e-06,"none","ENSG00000167900",7083
"241","FIG4",437.248632176523,0.643128027245551,0.127016211742408,5.06335386973934,4.11944170639839e-07,7.02055200219755e-06,"none","ENSG00000112367",9896
"242","GALNT12",129.921552938899,1.19937930976499,0.237707035453865,5.04561973723227,4.5205368641956e-07,7.64236243509454e-06,"none","ENSG00000119514",79695
"243","HSD11B2",118.881025472369,1.27427273594796,0.252806646791348,5.04050329420205,4.64309134828094e-07,7.83774765866582e-06,"none","ENSG00000176387",3291
"244","ENOX1",11.8667712474995,3.49601126909208,0.69497714502434,5.03039746576075,4.89464090215886e-07,8.21911614767154e-06,"up","ENSG00000120658",55068
"245","NAGS",122.964108389611,-1.09568728241682,0.218079396882954,-5.02425858690761,5.05381061354014e-07,8.46108143807529e-06,"none","ENSG00000161653",162417
"246","CMBL",117.056003427861,-1.23417875332838,0.245951476245637,-5.01797660322146,5.22185345602217e-07,8.70994293767858e-06,"none","ENSG00000164237",134147
"247","ABHD11",660.934791513669,1.03827940169848,0.206938664867377,5.01732917994756,5.23947512720866e-07,8.72636914547194e-06,"none","ENSG00000106077",83451
"248","OAS3",3570.67134497632,0.691816671756872,0.138696242582527,4.98799865717508,6.10079927558706e-07,1.00196813852381e-05,"none","ENSG00000111331",4940
"249","KCNF1",356.438628974885,-0.931191718289424,0.186954706550094,-4.98084127151897,6.33084515983778e-07,1.03747302688699e-05,"none","ENSG00000162975",3754
"250","ECI2",621.023575420626,-0.667369546971976,0.134174696911798,-4.97388525804298,6.56241609165409e-07,1.07408021856645e-05,"none","ENSG00000198721",10455
"251","SLC2A8",775.511388657342,-0.688034551568154,0.13876388073562,-4.95831154274958,7.11084700983238e-07,1.16105909976543e-05,"none","ENSG00000136856",29988
"252","LIPG",1002.75084601148,-0.907240578513298,0.183523554915791,-4.94345578108259,7.67497646182474e-07,1.24502092878921e-05,"none","ENSG00000101670",9388
"253","MTAP",2950.76694521703,-0.744371170507267,0.150712962547112,-4.93899899469219,7.85246172733369e-07,1.2701413417894e-05,"none","ENSG00000099810",4507
"254","PLOD1",7207.24288311348,-0.918595102353471,0.186336042891728,-4.92977680591418,8.23236150089858e-07,1.32490858821989e-05,"none","ENSG00000083444",5351
"255","ATP6V0A4",440.904970520406,2.37072495963767,0.48117571642041,4.9269422348952,8.35264349339427e-07,1.34330371826787e-05,"up","ENSG00000105929",50617
"256","TF",51.4576176499127,1.5592201870686,0.316484569594232,4.92668628068564,8.36358756908532e-07,1.34410096287426e-05,"up","ENSG00000091513",7018
"257","ATP6V1C2",319.834356359233,0.898260131794108,0.182846187474737,4.9126544239169,8.98515641921882e-07,1.43372954348175e-05,"none","ENSG00000143882",245973
"258","OAT",1227.72385532822,-0.739688344473328,0.151075791448989,-4.89614078720934,9.77370561190009e-07,1.54964311223707e-05,"none","ENSG00000065154",4942
"259","SHMT1",1022.89892639,-0.897427376853764,0.18332246836078,-4.89534853462491,9.81316499978871e-07,1.55480146372799e-05,"none","ENSG00000176974",6470
"260","SHMT1",1022.89892639,-0.897427376853764,0.18332246836078,-4.89534853462491,9.81316499978871e-07,1.55480146372799e-05,"none","ENSG00000284320",6470
"261","OSBPL8",879.53430051047,-0.640452826414241,0.130886943349404,-4.89317582048308,9.92216902657123e-07,1.56875082264472e-05,"none","ENSG00000091039",114882
"262","LSS",1814.86602926298,-0.939161936265758,0.192336756475168,-4.88290409736118,1.04534719889266e-06,1.64579873508689e-05,"none","ENSG00000160285",4047
"263","LSS",1814.86602926298,-0.939161936265758,0.192336756475168,-4.88290409736118,1.04534719889266e-06,1.64579873508689e-05,"none","ENSG00000281289",4047
"264","SLC11A1",64.4608511350351,-1.27636382781192,0.263812440703908,-4.83814874084903,1.31054054319884e-06,2.02080671259321e-05,"none","ENSG00000018280",6556
"265","ATP2C2",276.480257140484,-0.803374559649985,0.166324574046275,-4.83016153359556,1.36422330215501e-06,2.09434448307782e-05,"none","ENSG00000064270",9914
"266","CSGALNACT2",701.485219943447,-0.739204393736666,0.153453921919899,-4.81710981699458,1.45652535206444e-06,2.2275511361852e-05,"none","ENSG00000169826",55454
"267","SMOX",1513.45221621429,-0.735319137452806,0.152973889973387,-4.80682773760102,1.53344009357505e-06,2.33405176548159e-05,"none","ENSG00000088826",54498
"268","SIRT1",355.570741783889,-0.678434215754183,0.141651263988294,-4.78946813923418,1.67223945695274e-06,2.52138670571162e-05,"none","ENSG00000096717",23411
"269","KCNK15",15.4008887238792,2.60918519949607,0.54512451735622,4.7864022189834,1.69797605228149e-06,2.55847384897797e-05,"up","ENSG00000124249",60598
"270","ACER3",776.189891896944,-0.773964089662543,0.161793951118532,-4.78364045325484,1.72148501645178e-06,2.59178787630879e-05,"none","ENSG00000078124",55331
"271","SLC5A5",90.955873520218,1.1661199861569,0.247147132273778,4.71832294968785,2.37796791832347e-06,3.45551829995341e-05,"none","ENSG00000105641",6528
"272","STAT5A",232.676967939714,0.787965167542161,0.167700012305025,4.69865897271941,2.61875307410451e-06,3.77608383215931e-05,"none","ENSG00000126561",6776
"273","GBE1",859.356835101072,-0.893369570638652,0.190398399596264,-4.69210651209791,2.70406275615304e-06,3.88910396786624e-05,"none","ENSG00000114480",2632
"274","SLC15A3",66.7162586987631,1.39260851812292,0.297526985048572,4.68061247585854,2.86019139115951e-06,4.09268049221938e-05,"none","ENSG00000110446",51296
"275","ENPP4",55.4721799548458,1.52742184027496,0.327203419777773,4.66811086911116,3.03981859772981e-06,4.33039132852995e-05,"up","ENSG00000001561",22875
"276","SLC28A3",333.75825619381,1.26111822580761,0.270208608550251,4.66720225004629,3.05328747582909e-06,4.3468203627038e-05,"none","ENSG00000197506",64078
"277","CNDP2",2687.51646988688,0.496152197288668,0.106459240358785,4.66048973876343,3.15457888226475e-06,4.4740019258197e-05,"none","ENSG00000133313",55748
"278","CERS6",609.685049421661,-0.820670470217145,0.176161713577892,-4.65861993249899,3.18336322006703e-06,4.50628547627521e-05,"none","ENSG00000172292",253782
"279","PDK4",379.356259499426,3.07196342175879,0.660117998557777,4.65365802548999,3.26097470889327e-06,4.6045373075071e-05,"up","ENSG00000004799",5166
"280","SREBF2",1874.85736647244,-0.830782889755161,0.178822728858683,-4.64584616875912,3.38685319261585e-06,4.77027860899739e-05,"none","ENSG00000198911",6721
"281","PDE7B",13.0914055698309,3.35065331446773,0.72419989574862,4.62669676443974,3.71543879163621e-06,5.19397984502021e-05,"up","ENSG00000171408",27115
"282","UGDH",1178.47085987607,-0.640638952317501,0.138645398504022,-4.62070115005594,3.82445340824829e-06,5.33972658386706e-05,"none","ENSG00000109814",7358
"283","ALDH2",52.1527344163381,1.9270996211281,0.417274500446045,4.61830190694168,3.86893076472483e-06,5.39511581359237e-05,"up","ENSG00000111275",217
"284","CACNB3",613.352392377998,0.97180975099808,0.211204685434532,4.60126984871894,4.19922979014598e-06,5.82134068921641e-05,"none","ENSG00000167535",784
"285","INPP5D",177.095213889118,-1.08369860120996,0.236162457512923,-4.58878440130841,4.45834595330711e-06,6.14075613482809e-05,"none","ENSG00000168918",3635
"286","INPP5D",177.095213889118,-1.08369860120996,0.236162457512923,-4.58878440130841,4.45834595330711e-06,6.14075613482809e-05,"none","ENSG00000281614",3635
"287","ALDOA",625.71949851027,-0.937540220665719,0.204375956131807,-4.58733130065983,4.48947941560935e-06,6.17227816043144e-05,"none","ENSG00000149925",226
"288","MAN2A1",1117.97441719504,-0.545622651906615,0.118998646281695,-4.58511646103109,4.53733455679674e-06,6.23425325181418e-05,"none","ENSG00000112893",4124
"289","AGPAT3",1247.49318591325,0.731651561601418,0.160280620246384,4.56481613607884,4.99932304544812e-06,6.80241222383974e-05,"none","ENSG00000160216",56894
"290","PIGZ",38.0004553309854,1.66786085815459,0.365479378879452,4.56348826921014,5.03106222273571e-06,6.83731101468762e-05,"up","ENSG00000119227",80235
